日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2018-06-25,'399967,中证军工,6829.199,6965.2759,6827.5933,6930.7468,6878.2763,-49.0773,-0.7135,384157978,5049479109.26
2018-06-22,'399967,中证军工,6878.2763,6883.8122,6646.5954,6699.4148,6754.2965,123.9798,1.8356,431170989,5595359632.57
2018-06-21,'399967,中证军工,6754.2965,7007.8661,6752.374,6950.1658,6942.985,-188.6885,-2.7177,574530296,7408259760.11
2018-06-20,'399967,中证军工,6942.985,6993.5429,6726.2627,6730.9113,6755.7452,187.2398,2.7716,538922112,7040638075.3
2018-06-19,'399967,中证军工,6755.7452,7152.4025,6620.6238,7055.2636,7165.0178,-409.2726,-5.7121,665917081,7917521823.94
2018-06-15,'399967,中证军工,7165.0178,7379.8819,7142.6354,7356.3845,7352.564,-187.5462,-2.5508,440428708,6183031942.12
2018-06-14,'399967,中证军工,7352.564,7480.9329,7338.5362,7419.7549,7445.9854,-93.4214,-1.2547,327997709,4687792815.94
2018-06-13,'399967,中证军工,7445.9854,7614.7796,7443.6738,7614.0294,7623.1667,-177.1813,-2.3242,342812590,4812380080.48
2018-06-12,'399967,中证军工,7623.1667,7629.1576,7497.7789,7576.5993,7572.3893,50.7774,0.6706,344414530,4603259722.67
2018-06-11,'399967,中证军工,7572.3893,7638.7893,7540.9805,7589.3653,7616.2141,-43.8248,-0.5754,303563801,4001713067.24
2018-06-08,'399967,中证军工,7616.2141,7753.1902,7551.7184,7752.6136,7764.39,-148.1759,-1.9084,566996193,7279431672.0
2018-06-07,'399967,中证军工,7764.39,7912.3647,7763.4529,7897.7643,7878.8711,-114.4811,-1.453,491220393,6716356384.29
2018-06-06,'399967,中证军工,7878.8711,7932.9069,7856.3431,7869.8318,7888.1695,-9.2984,-0.1179,479863676,7053414564.01
2018-06-05,'399967,中证军工,7888.1695,7888.8424,7731.2053,7731.2053,7721.583,166.5865,2.1574,541053678,7904121267.09
2018-06-04,'399967,中证军工,7721.583,7810.5244,7700.459,7784.6447,7762.0026,-40.4196,-0.5207,452465824,6682783443.89
2018-06-01,'399967,中证军工,7762.0026,7916.5026,7735.0385,7835.3443,7877.0342,-115.0316,-1.4603,569350880,8378660569.22
2018-05-31,'399967,中证军工,7877.0342,7972.3989,7813.2849,7939.7379,7888.2885,-11.2543,-0.1427,550300160,8085303102.36
2018-05-30,'399967,中证军工,7888.2885,8080.9932,7871.0708,8014.2501,8097.3848,-209.0963,-2.5823,631049818,9148452186.6
2018-05-29,'399967,中证军工,8097.3848,8228.3025,8090.1502,8178.647,8177.7327,-80.3479,-0.9825,561537988,7906868067.93
2018-05-28,'399967,中证军工,8177.7327,8360.8926,8159.9962,8360.8926,8382.0288,-204.2961,-2.4373,651956815,9543396528.41
2018-05-25,'399967,中证军工,8382.0288,8464.9549,8337.7316,8447.421,8447.8494,-65.8206,-0.7791,651718387,10575448841.9
2018-05-24,'399967,中证军工,8447.8494,8567.9256,8444.0352,8549.4685,8540.9551,-93.1057,-1.0901,601045925,9852226775.79
2018-05-23,'399967,中证军工,8540.9551,8634.8448,8537.6651,8564.2543,8571.697,-30.7419,-0.3586,703577770,11893395392.3
2018-05-22,'399967,中证军工,8571.697,8591.5389,8493.6501,8590.2984,8588.9551,-17.2581,-0.2009,528511723,8399106212.35
2018-05-21,'399967,中证军工,8588.9551,8604.6585,8510.0299,8512.7458,8469.6013,119.3538,1.4092,580269261,9839246724.25
2018-05-18,'399967,中证军工,8469.6013,8478.207,8353.9415,8448.4298,8450.4732,19.1281,0.2264,463477961,7572618593.32
2018-05-17,'399967,中证军工,8450.4732,8545.8634,8423.7404,8522.7751,8530.4882,-80.015,-0.938,448148794,7284596125.0
2018-05-16,'399967,中证军工,8530.4882,8624.0713,8488.9897,8519.8411,8534.5427,-4.0545,-0.0475,610326386,9917317126.63
2018-05-15,'399967,中证军工,8534.5427,8535.1676,8398.4549,8414.18,8400.9221,133.6206,1.5905,576088644,9276983780.4
2018-05-14,'399967,中证军工,8400.9221,8617.8832,8380.449,8581.9635,8576.5576,-175.6355,-2.0479,633010353,10125174032.8
2018-05-11,'399967,中证军工,8576.5576,8661.7387,8556.8114,8647.6221,8660.3515,-83.7939,-0.9676,527081038,8643460205.65
2018-05-10,'399967,中证军工,8660.3515,8784.1975,8585.937,8772.8621,8771.6068,-111.2553,-1.2684,659253005,11324017724.0
2018-05-09,'399967,中证军工,8771.6068,8811.8279,8734.4842,8794.2851,8822.5322,-50.9254,-0.5772,622416199,10469663668.4
2018-05-08,'399967,中证军工,8822.5322,8958.4016,8779.6852,8818.7458,8774.5469,47.9853,0.5469,898203620,15275652557.5
2018-05-07,'399967,中证军工,8774.5469,8782.8519,8668.7018,8699.5338,8682.7949,91.752,1.0567,647434878,11274141143.3
2018-05-04,'399967,中证军工,8682.7949,8750.3569,8601.0364,8639.6616,8670.1026,12.6923,0.1464,703080423,12452596300.1
2018-05-03,'399967,中证军工,8670.1026,8677.1187,8400.8634,8640.1715,8663.5728,6.5298,0.0754,797944699,13271626707.7
2018-05-02,'399967,中证军工,8663.5728,8796.5311,8582.9128,8730.0345,8750.9196,-87.3468,-0.9981,810546458,12917189872.0
2018-04-27,'399967,中证军工,8750.9196,8982.2057,8644.5861,8942.6618,8898.8869,-147.9673,-1.6628,1050715769,18191168771.8
2018-04-26,'399967,中证军工,8898.8869,9104.4303,8888.1491,9010.0313,9041.6543,-142.7674,-1.579,1012940594,17961733153.7
2018-04-25,'399967,中证军工,9041.6543,9109.6616,8936.4538,8953.0186,9030.8267,10.8276,0.1199,921553164,17594999889.0
2018-04-24,'399967,中证军工,9030.8267,9031.854,8731.9689,8803.2794,8824.6425,206.1842,2.3365,912525884,16972203122.1
2018-04-23,'399967,中证军工,8824.6425,9229.3489,8703.7185,9209.8299,9193.0992,-368.4567,-4.008,1189033044,22597739609.9
2018-04-20,'399967,中证军工,9193.0992,9395.8029,9176.7714,9206.8565,9261.4953,-68.3961,-0.7385,1330211180,25151589088.8
2018-04-19,'399967,中证军工,9261.4953,9444.9433,9043.4739,9050.081,9077.0305,184.4648,2.0322,1740893303,32486765869.7
2018-04-18,'399967,中证军工,9077.0305,9079.0191,8739.3505,8861.2275,8794.2736,282.7569,3.2152,1315368708,23382154723.0
2018-04-17,'399967,中证军工,8794.2736,9096.7936,8780.4777,8971.1528,8961.8304,-167.5568,-1.8697,1115451638,18394975431.8
2018-04-16,'399967,中证军工,8961.8304,8963.2858,8848.5531,8907.797,8881.6784,80.152,0.9024,994351771,16179477951.9
2018-04-13,'399967,中证军工,8881.6784,9023.8663,8865.532,8890.1883,8847.4943,34.1841,0.3864,884752980,13438681612.1
2018-04-12,'399967,中证军工,8847.4943,9013.5654,8846.8154,8907.9097,8933.495,-86.0007,-0.9627,928069406,14543673208.9
2018-04-11,'399967,中证军工,8933.495,8947.6501,8828.3056,8922.7405,8927.8147,5.6803,0.0636,1018363962,16255296580.0
2018-04-10,'399967,中证军工,8927.8147,9159.3823,8811.8852,9159.3823,9136.1982,-208.3835,-2.2809,1258103960,21117703349.5
2018-04-09,'399967,中证军工,9136.1982,9168.3105,8855.7005,8928.0237,8917.7489,218.4493,2.4496,1387437588,22102223847.5
2018-04-04,'399967,中证军工,8917.7489,9154.5441,8896.2053,8960.9271,8957.4736,-39.7247,-0.4435,1289549929,20740350071.0
2018-04-03,'399967,中证军工,8957.4736,9001.3634,8796.5917,8879.2657,9022.0226,-64.549,-0.7155,1108664451,18797402505.5
2018-04-02,'399967,中证军工,9022.0226,9112.4872,8835.858,8838.8719,8827.5061,194.5165,2.2035,1394511747,24364591304.2
2018-03-30,'399967,中证军工,8827.5061,8837.7866,8552.4696,8553.1098,8543.5877,283.9184,3.3232,1340503597,21231421932.5
2018-03-29,'399967,中证军工,8543.5877,8653.8316,8481.012,8613.1001,8580.9702,-37.3825,-0.4356,875137414,14691467693.2
2018-03-28,'399967,中证军工,8580.9702,8703.7353,8545.5407,8563.6851,8654.6892,-73.719,-0.8518,1122626104,18935422470.0
2018-03-27,'399967,中证军工,8654.6892,8656.4176,8414.6481,8444.8333,8397.1342,257.555,3.0672,1339819808,22541283447.5
2018-03-26,'399967,中证军工,8397.1342,8399.7178,7954.2764,7954.2764,7992.6226,404.5116,5.0611,1176279509,19090819432.8
2018-03-23,'399967,中证军工,7992.6226,8176.4744,7880.8997,8001.6308,8296.4171,-303.7945,-3.6618,1183491591,16980485783.1
2018-03-22,'399967,中证军工,8296.4171,8372.8553,8268.6025,8312.8121,8354.9281,-58.511,-0.7003,749008754,12545692717.0
2018-03-21,'399967,中证军工,8354.9281,8519.9375,8314.7494,8314.7494,8328.5887,26.3394,0.3163,889453408,14783460847.0
2018-03-20,'399967,中证军工,8328.5887,8330.6546,8189.4554,8227.1075,8289.5482,39.0405,0.471,495926815,8065480067.34
2018-03-19,'399967,中证军工,8289.5482,8382.2044,8219.8701,8219.8701,8206.763,82.7852,1.0087,514163304,9416480783.08
2018-03-16,'399967,中证军工,8206.763,8310.1385,8206.6046,8278.486,8273.0857,-66.3227,-0.8017,442575111,7482010373.26
2018-03-15,'399967,中证军工,8273.0857,8333.3836,8185.3124,8225.1996,8254.3153,18.7704,0.2274,599935859,9663718760.53
2018-03-14,'399967,中证军工,8254.3153,8409.9156,8248.1934,8407.5415,8441.4135,-187.0982,-2.2164,599807439,9813340834.74
2018-03-13,'399967,中证军工,8441.4135,8556.4891,8439.5659,8539.4631,8535.2643,-93.8508,-1.0996,717546174,11825199188.2
2018-03-12,'399967,中证军工,8535.2643,8536.7053,8411.4433,8414.7439,8388.5201,146.7442,1.7493,851477411,13808889510.7
2018-03-09,'399967,中证军工,8388.5201,8440.3614,8217.8061,8235.4177,8238.4023,150.1178,1.8222,732667760,11955451353.2
2018-03-08,'399967,中证军工,8238.4023,8257.8918,8180.6771,8201.7727,8223.4149,14.9874,0.1823,487395254,8096031355.2
2018-03-07,'399967,中证军工,8223.4149,8339.0718,8223.2455,8322.1812,8339.371,-115.9561,-1.3905,606185558,10102006302.9
2018-03-06,'399967,中证军工,8339.371,8382.7572,8245.1436,8266.9395,8264.9872,74.3838,0.9,765794378,12656881434.0
2018-03-05,'399967,中证军工,8264.9872,8269.7192,8179.2242,8234.6777,8135.576,129.4112,1.5907,709855995,12127229139.8
2018-03-02,'399967,中证军工,8135.576,8227.2094,8099.6909,8125.4601,8171.7317,-36.1557,-0.4424,679304687,10710438202.7
2018-03-01,'399967,中证军工,8171.7317,8177.4964,7991.7023,8019.0072,8067.0877,104.644,1.2972,738776975,11352093407.8
2018-02-28,'399967,中证军工,8067.0877,8170.3519,7916.9352,7956.2767,8025.8565,41.2312,0.5137,849356633,11941555824.6
2018-02-27,'399967,中证军工,8025.8565,8112.2816,7809.6044,7834.5465,7832.3961,193.4604,2.47,818643129,11664074707.5
2018-02-26,'399967,中证军工,7832.3961,7846.0802,7620.1343,7630.2524,7600.8656,231.5305,3.0461,582308336,8616590640.96
2018-02-23,'399967,中证军工,7600.8656,7663.0041,7537.7504,7566.2972,7554.0306,46.835,0.62,398393282,5949550251.56
2018-02-22,'399967,中证军工,7554.0306,7571.9235,7477.0693,7496.5829,7431.2817,122.7489,1.6518,293523724,4280622665.3
2018-02-14,'399967,中证军工,7431.2817,7464.5853,7397.249,7456.0554,7450.1014,-18.8197,-0.2526,253446881,3287060243.28
2018-02-13,'399967,中证军工,7450.1014,7563.8866,7437.8273,7447.9312,7406.6916,43.4098,0.5861,447396851,5693699322.86
2018-02-12,'399967,中证军工,7406.6916,7421.2713,7282.3423,7282.8762,7219.9074,186.7842,2.5871,395211389,5204812336.65
2018-02-09,'399967,中证军工,7219.9074,7450.6174,7113.8028,7367.395,7531.6673,-311.7599,-4.1393,627435221,7081353719.27
2018-02-08,'399967,中证军工,7531.6673,7568.9312,7368.7561,7376.4294,7387.1535,144.5138,1.9563,418392194,5383205909.68
2018-02-07,'399967,中证军工,7387.1535,7567.1962,7192.1522,7518.2857,7407.1946,-20.0411,-0.2706,546599996,6952325660.41
2018-02-06,'399967,中证军工,7407.1946,7763.0623,7401.5943,7743.5092,7869.4109,-462.2163,-5.8736,622177195,7808083061.44
2018-02-05,'399967,中证军工,7869.4109,7894.7183,7803.6042,7831.3241,7937.9669,-68.556,-0.8636,340828894,4239016865.1
2018-02-02,'399967,中证军工,7937.9669,7966.8814,7732.3901,7857.2559,7920.5741,17.3928,0.2196,462270079,5795469115.82
2018-02-01,'399967,中证军工,7920.5741,8264.1857,7916.351,8230.6157,8235.71,-315.1359,-3.8265,621299730,7698818588.77
2018-01-31,'399967,中证军工,8235.71,8426.7276,8220.1517,8426.4613,8458.2612,-222.5512,-2.6312,523987490,6957068148.05
2018-01-30,'399967,中证军工,8458.2612,8485.4536,8423.8794,8431.6196,8446.7871,11.4741,0.1358,357616483,4968622799.1
2018-01-29,'399967,中证军工,8446.7871,8619.6816,8419.4514,8589.3197,8593.363,-146.5759,-1.7057,511358107,7007422002.79
2018-01-26,'399967,中证军工,8593.363,8655.0967,8581.4809,8610.3907,8637.0398,-43.6768,-0.5057,441560298,6132578078.45
2018-01-25,'399967,中证军工,8637.0398,8770.2326,8530.8892,8536.2341,8555.0961,81.9437,0.9578,832864826,11411405674.5
2018-01-24,'399967,中证军工,8555.0961,8567.2019,8411.1617,8447.5139,8454.3094,100.7867,1.1921,607317774,8688899474.1
2018-01-23,'399967,中证军工,8454.3094,8462.3428,8405.6542,8444.076,8451.3392,2.9702,0.0351,409958941,5747159395.85
2018-01-22,'399967,中证军工,8451.3392,8460.1976,8304.3709,8388.7205,8393.0344,58.3048,0.6947,475709119,7100040090.42
2018-01-19,'399967,中证军工,8393.0344,8511.387,8320.7214,8320.7214,8292.6196,100.4148,1.2109,668756796,8600451773.34
2018-01-18,'399967,中证军工,8292.6196,8323.2664,8272.4569,8297.4026,8316.851,-24.2314,-0.2914,321951349,4608097086.54
2018-01-17,'399967,中证军工,8316.851,8333.2154,8148.6446,8283.3237,8283.5577,33.2933,0.4019,451404885,7137385303.25
2018-01-16,'399967,中证军工,8283.5577,8346.5802,8233.881,8313.6177,8320.9277,-37.37,-0.4491,463639765,7111368858.59
2018-01-15,'399967,中证军工,8320.9277,8647.1097,8298.6892,8647.1097,8662.7296,-341.8019,-3.9457,616487538,10211437600.4
2018-01-12,'399967,中证军工,8662.7296,8760.5904,8661.7089,8760.2997,8769.4723,-106.7427,-1.2172,372775016,6119908896.99
2018-01-11,'399967,中证军工,8769.4723,8785.2023,8678.677,8709.305,8733.8669,35.6054,0.4077,383541570,6581014431.69
2018-01-10,'399967,中证军工,8733.8669,8823.7386,8680.7274,8823.2838,8824.919,-91.0521,-1.0318,464711021,7652639056.54
2018-01-09,'399967,中证军工,8824.919,8851.8919,8799.864,8810.2871,8820.4128,4.5062,0.0511,491901350,7453496562.11
2018-01-08,'399967,中证军工,8820.4128,8851.6215,8770.4333,8851.6215,8861.6985,-41.2857,-0.4659,432371960,7260965219.14
2018-01-05,'399967,中证军工,8861.6985,8903.1238,8817.0552,8902.0698,8911.7499,-50.0514,-0.5616,474169004,7777342727.49
2018-01-04,'399967,中证军工,8911.7499,8938.9391,8884.9434,8893.558,8904.2509,7.499,0.0842,505180307,9021652279.65
2018-01-03,'399967,中证军工,8904.2509,8905.6319,8789.7667,8801.6468,8803.6957,100.5552,1.1422,533505363,8785395772.6
2018-01-02,'399967,中证军工,8803.6957,8805.0862,8738.7994,8762.2575,8744.9225,58.7732,0.6721,414755087,6670232633.43
2017-12-29,'399967,中证军工,8744.9225,8748.3282,8679.5068,8680.5376,8671.7252,73.1973,0.8441,481908991,7504322240.84
2017-12-28,'399967,中证军工,8671.7252,8716.9924,8654.4189,8656.3192,8663.6244,8.1008,0.0935,332792031,6400006185.52
2017-12-27,'399967,中证军工,8663.6244,8722.2911,8659.8726,8700.7066,8710.3264,-46.702,-0.5362,309090711,5705495521.66
2017-12-26,'399967,中证军工,8710.3264,8717.3242,8612.917,8660.4959,8668.4095,41.9169,0.4836,322965716,6105180576.19
2017-12-25,'399967,中证军工,8668.4095,8879.582,8644.2612,8871.9589,8879.6814,-211.2719,-2.3793,418943298,7634647385.37
2017-12-22,'399967,中证军工,8879.6814,8957.9141,8876.0654,8945.5576,8957.8163,-78.1349,-0.8723,327663684,6188035915.66
2017-12-21,'399967,中证军工,8957.8163,9006.4738,8827.103,8901.5644,8925.2067,32.6096,0.3654,413629422,8304414494.1
2017-12-20,'399967,中证军工,8925.2067,9063.6532,8922.7179,9059.6185,9066.0482,-140.8415,-1.5535,493651220,8669406467.0
2017-12-19,'399967,中证军工,9066.0482,9066.2803,9016.2773,9016.7482,9014.1684,51.8798,0.5755,434095846,7649174716.23
2017-12-18,'399967,中证军工,9014.1684,9110.886,8989.1244,9080.8823,9099.3584,-85.19,-0.9362,489856915,8742389593.69
2017-12-15,'399967,中证军工,9099.3584,9140.0475,9039.2559,9085.3163,9110.7485,-11.3901,-0.125,667370528,11223897576.4
2017-12-14,'399967,中证军工,9110.7485,9129.6731,9041.9221,9081.7113,9090.9562,19.7923,0.2177,570063955,10868923440.8
2017-12-13,'399967,中证军工,9090.9562,9091.2046,8993.1085,9008.0499,9016.24,74.7162,0.8287,510228191,8879302261.66
2017-12-12,'399967,中证军工,9016.24,9129.9613,9014.111,9104.4423,9111.2685,-95.0285,-1.043,594850401,10154564091.1
2017-12-11,'399967,中证军工,9111.2685,9112.2605,9015.4708,9022.8569,9019.1376,92.1309,1.0215,552067584,10181909741.4
2017-12-08,'399967,中证军工,9019.1376,9064.4606,8950.628,8956.3759,8989.9478,29.1898,0.3247,657347855,11529190445.6
2017-12-07,'399967,中证军工,8989.9478,9069.5286,8839.0812,8853.1102,8878.5808,111.367,1.2543,843082585,13088692363.3
2017-12-06,'399967,中证军工,8878.5808,8880.2687,8675.042,8682.5452,8723.6465,154.9343,1.776,584048068,9979601016.09
2017-12-05,'399967,中证军工,8723.6465,8992.4211,8679.0731,8890.4737,8868.2182,-144.5717,-1.6302,642758446,10461582254.3
2017-12-04,'399967,中证军工,8868.2182,8975.7693,8865.5312,8969.8517,8979.8541,-111.6359,-1.2432,493142545,8871310574.09
2017-12-01,'399967,中证军工,8979.8541,8982.3917,8864.8534,8896.3612,8916.8856,62.9685,0.7062,516487367,9615244505.49
2017-11-30,'399967,中证军工,8916.8856,9022.5118,8900.8137,8914.5987,8939.5109,-22.6253,-0.2531,494893548,8774082679.3
2017-11-29,'399967,中证军工,8939.5109,8991.4228,8865.319,8982.9021,8994.6412,-55.1303,-0.6129,477507693,8828302200.35
2017-11-28,'399967,中证军工,8994.6412,8998.0439,8844.9635,8844.9635,8856.7668,137.8744,1.5567,421579845,7855495949.45
2017-11-27,'399967,中证军工,8856.7668,9029.3881,8849.5002,8934.5181,8964.194,-107.4272,-1.1984,497399615,8659912134.74
2017-11-24,'399967,中证军工,8964.194,9071.8341,8959.1638,8974.9906,9005.2257,-41.0317,-0.4556,525428494,9517979201.69
2017-11-23,'399967,中证军工,9005.2257,9249.3576,9000.3085,9208.7491,9239.5748,-234.3491,-2.5364,730230030,13156229254.9
2017-11-22,'399967,中证军工,9239.5748,9279.3096,8964.8477,8982.2935,8988.8371,250.7377,2.7894,907848512,15619414793.6
2017-11-21,'399967,中证军工,8988.8371,9044.1496,8932.9256,8983.8053,8997.4319,-8.5948,-0.0955,544523105,10268078001.1
2017-11-20,'399967,中证军工,8997.4319,8999.9395,8722.8127,8887.1307,8920.9251,76.5068,0.8576,585073775,10109886840.4
2017-11-17,'399967,中证军工,8920.9251,9292.5171,8909.3712,9286.5728,9284.8878,-363.9627,-3.9199,746657164,12156462518.7
2017-11-16,'399967,中证军工,9284.8878,9359.8736,9274.7968,9324.1575,9328.8271,-43.9393,-0.471,461044271,8200990261.4
2017-11-15,'399967,中证军工,9328.8271,9458.9044,9313.6311,9433.0255,9472.4831,-143.656,-1.5166,522636644,9705427249.11
2017-11-14,'399967,中证军工,9472.4831,9528.2188,9380.7773,9400.1342,9398.2183,74.2648,0.7902,713830410,13657953265.6
2017-11-13,'399967,中证军工,9398.2183,9431.8725,9382.7589,9428.4729,9430.1897,-31.9714,-0.339,605908425,10552406664.0
2017-11-10,'399967,中证军工,9430.1897,9478.3173,9418.22,9468.9147,9471.0018,-40.8121,-0.4309,596220550,10459314644.6
2017-11-09,'399967,中证军工,9471.0018,9471.9423,9401.7536,9410.2119,9418.1348,52.867,0.5613,511034473,9069904507.6
2017-11-08,'399967,中证军工,9418.1348,9476.932,9385.0266,9399.3155,9424.5921,-6.4573,-0.0685,630501804,10475268176.7
2017-11-07,'399967,中证军工,9424.5921,9424.8763,9272.3044,9290.2886,9301.8854,122.7067,1.3192,702655313,11095828064.5
2017-11-06,'399967,中证军工,9301.8854,9319.3465,9210.5162,9250.7034,9171.5152,130.3702,1.4215,749980086,10334386785.0
2017-11-03,'399967,中证军工,9171.5152,9241.5084,9132.3056,9182.6369,9193.535,-22.0198,-0.2395,403746874,7846979019.39
2017-11-02,'399967,中证军工,9193.535,9288.8403,9187.6161,9288.8403,9302.4095,-108.8745,-1.1704,386507754,6974678881.74
2017-11-01,'399967,中证军工,9302.4095,9334.5737,9258.762,9267.6971,9279.6356,22.7739,0.2454,385760478,7414587953.38
2017-10-31,'399967,中证军工,9279.6356,9281.9007,9209.7261,9249.3352,9254.1102,25.5254,0.2758,311864785,5361576457.87
2017-10-30,'399967,中证军工,9254.1102,9474.9844,9217.2163,9469.202,9484.3845,-230.2743,-2.4279,533003748,8802084509.68
2017-10-27,'399967,中证军工,9484.3845,9574.246,9476.0296,9558.9251,9570.0951,-85.7106,-0.8956,459006126,7769056354.88
2017-10-26,'399967,中证军工,9570.0951,9578.1826,9481.0293,9499.8557,9502.897,67.1981,0.7071,383099918,6691882325.04
2017-10-25,'399967,中证军工,9502.897,9509.3712,9457.697,9464.6127,9467.2846,35.6124,0.3762,288830745,5044342111.0
